274020788,pour,Wed, 29 May 2013 15:33:09 +0000
927792158,contre,Wed, 29 May 2013 16:50:50 +0000
438303934,pour,Wed, 29 May 2013 16:38:58 +0000
105051618,pour,Wed, 29 May 2013 16:30:00 +0000
634108626,contre,Wed, 29 May 2013 16:49:35 +0000
52434330,pour,Wed, 29 May 2013 16:10:54 +0000
469568052,pour,Wed, 29 May 2013 17:29:06 +0000
1142810490,pour,Wed, 29 May 2013 15:50:29 +0000
472271605,contre,Wed, 29 May 2013 16:57:36 +0000
532299353,neutre,Wed, 29 May 2013 15:38:49 +0000
307326679,pour,Wed, 29 May 2013 15:49:14 +0000
256621164,neutre,Wed, 29 May 2013 15:28:24 +0000
51071858,neutre,Wed, 29 May 2013 14:29:13 +0000
560512605,pour,Wed, 29 May 2013 16:35:16 +0000
878730296,neutre,Wed, 29 May 2013 16:38:44 +0000
37181214,pour,Wed, 29 May 2013 16:38:01 +0000
43743994,pour,Wed, 29 May 2013 15:58:46 +0000
14407110,pour,Wed, 29 May 2013 16:26:24 +0000
101863743,pour,Wed, 29 May 2013 14:12:28 +0000
404854463,contre,Wed, 29 May 2013 16:39:08 +0000
293546875,neutre,Wed, 29 May 2013 16:45:42 +0000
41120135,pour,Wed, 29 May 2013 14:30:11 +0000
372664443,contre,Wed, 29 May 2013 16:18:50 +0000
485915695,pour,Wed, 29 May 2013 16:17:13 +0000
95472316,contre,Wed, 29 May 2013 14:05:01 +0000
422668107,pour,Wed, 29 May 2013 16:21:08 +0000
565565275,pour,Wed, 29 May 2013 15:15:29 +0000
116216414,pour,Wed, 29 May 2013 15:32:39 +0000
32494112,contre,Wed, 29 May 2013 14:40:23 +0000
1359162943,pour,Wed, 29 May 2013 16:05:19 +0000
594075605,pour,Wed, 29 May 2013 17:34:50 +0000
105502087,pour,Wed, 29 May 2013 16:44:58 +0000
162055795,pour,Wed, 29 May 2013 17:36:34 +0000
410761661,pour,Wed, 29 May 2013 16:45:53 +0000
393610792,pour,Wed, 29 May 2013 13:58:37 +0000
121498884,neutre,Wed, 29 May 2013 15:26:35 +0000
362044039,pour,Wed, 29 May 2013 15:41:15 +0000
513715474,pour,Wed, 29 May 2013 15:53:30 +0000
414774710,neutre,Wed, 29 May 2013 15:57:09 +0000
381528544,pour,Wed, 29 May 2013 15:48:54 +0000
451650166,neutre,Wed, 29 May 2013 17:28:10 +0000
287365150,neutre,Wed, 29 May 2013 17:26:30 +0000
479297518,pour,Wed, 29 May 2013 15:49:29 +0000
569436805,pour,Wed, 29 May 2013 16:25:04 +0000
216638486,pour,Wed, 29 May 2013 17:31:22 +0000
598602221,pour,Wed, 29 May 2013 15:58:58 +0000
40938927,pour,Wed, 29 May 2013 16:50:51 +0000
